scaffoldId	begin	end	strand	locusId	name	sysName	sysName2	desc	ec	ecName
139	3947471	3948223	-	202886		SO_3795	SO3795	conserved hypothetical protein (NCBI ptt file)		
139	3948249	3948623	-	202887		SO_3796	SO3796	conserved hypothetical protein (NCBI ptt file)		
139	3948765	3950681	-	202888		SO_3797	SO3797	peptidase, U32 family (NCBI ptt file)	b1435	ydcP
139	3951642	3952103	+	202889	asnC	SO_3799	SO3799	regulatory protein AsnC (NCBI ptt file)	b3743	asnC
139	3952311	3955958	+	202890		SO_3800	SO3800	serine protease, subtilase family (NCBI ptt file)		
139	3956063	3956833	-	202891		SO_3801	SO3801	ABC transporter, permease protein (NCBI ptt file)	b0128	yadH
139	3956830	3957768	-	202892		SO_3802	SO3802	ABC transporter, ATP-binding protein (NCBI ptt file)	b0127	yadG
139	3958012	3958542	-	202893	hpt-2	SO_3803	SO3803	hypoxanthine phosphoribosyltransferase (NCBI ptt file)	b0125	hpt
139	3958550	3959209	-	202894	ubiX	SO_3804	SO3804	phenylacrylic acid decarboxylase, 3-octaprenyl-4-hydroxybenzoate carboxy-lyase, putative (NCBI ptt file)	b2311	ubiX
139	3959211	3960608	-	202895	mpl	SO_3805	SO3805	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (NCBI ptt file)	b4233	mpl
139	3960920	3961783	-	202897		SO_3807	SO3807	sterol desaturase family protein (NCBI ptt file)		
139	3961838	3962905	-	202898		SO_3808	SO3808	conserved hypothetical protein (NCBI ptt file)		
139	3963112	3963675	-	202900		SO_3810	SO3810	OmpA-like transmembrane domain protein (NCBI ptt file)		
139	3963812	3964378	+	202901		SO_3811	SO3811	lipoprotein, putative (NCBI ptt file)	b0434	yajG
139	3964412	3964999	+	202902	ppiA	SO_3812	SO3812	peptidyl-prolyl cis-trans isomerase A (NCBI ptt file)		
139	3965066	3965386	+	202903		SO_3813	SO3813	hypothetical protein (NCBI ptt file)		
139	3965543	3966928	+	202904		SO_3814	SO3814	ampG protein, putative (NCBI ptt file)	b0433	ampG
139	3967035	3967520	-	202905		SO_3815	SO3815	conserved hypothetical protein (NCBI ptt file)	b0426	yajQ
139	3967683	3968045	+	202906		SO_3816	SO3816	conserved hypothetical protein (NCBI ptt file)		
139	3968045	3969028	+	202907	panE	SO_3817	SO3817	2-dehydropantoate 2-reductase (NCBI ptt file)	b0425	panE
139	3969323	3969661	+	202909		SO_3819	SO3819	nitrogen regulatory protein P-II (NCBI ptt file)		
139	3971030	3972577	-	202910		SO_3821	SO3821	rtn protein (NCBI ptt file)	b2176	rtn
139	3972666	3973538	-	202911		SO_3822	SO3822	conserved hypothetical protein (NCBI ptt file)		
139	3975430	3976632	+	202912		SO_3824	SO3824	ISSod4, transposase (NCBI ptt file)		
139	3976839	3977114	+	202913		SO_3826	SO3826	conserved domain protein (NCBI ptt file)		
139	3977374	3978222	-	202914	kdsA	SO_3827	SO3827	2-dehydro-3-deoxyphosphooctonate aldolase (NCBI ptt file)	b1215	kdsA
139	3978286	3979533	-	202915		SO_3828	SO3828	conserved hypothetical protein (NCBI ptt file)		
139	3979675	3980463	-	202916		SO_3829	SO3829	conserved hypothetical protein (NCBI ptt file)	b1214	ychA
139	3980463	3980882	-	202917		SO_3830	SO3830	conserved hypothetical protein (NCBI ptt file)	b1213	ychQ
139	3980977	3981390	+	202918		SO_3831	SO3831	acetyltransferase, GNAT family (NCBI ptt file)		
139	3981537	3982397	-	202919		SO_3832	SO3832	hemK family protein (NCBI ptt file)	b1212	prmC
139	3982400	3983491	-	202920	prfA	SO_3833	SO3833	peptide chain release factor 1 (NCBI ptt file)	b1211	prfA
139	3983506	3984756	-	202921	hemA	SO_3834	SO3834	glutamyl-tRNA reductase (NCBI ptt file)	b1210	hemA
139	3985011	3985655	+	202922	lolB	SO_3835	SO3835	outer membrane lipoprotein LolB (NCBI ptt file)		
139	3985657	3986511	+	202923	ispE	SO_3836	SO3836	4-diphosphocytidyl-2C-methyl-D-erythritol kinase (NCBI ptt file)	b1208	ispE
139	3986624	3987571	+	202924	prsA	SO_3837	SO3837	ribose-phosphate pyrophosphokinase (NCBI ptt file)	b1207	prs
139	3987645	3989507	-	202925		SO_3838	SO3838	methyl-accepting chemotaxis protein (NCBI ptt file)		
139	3989913	3990446	+	202927		SO_3840	SO3840	RNA polymerase sigma-70 factor, ECF subfamily (NCBI ptt file)		
139	3990446	3991039	+	202928		SO_3841	SO3841	hypothetical protein (NCBI ptt file)		
139	3991036	3991992	+	202929		SO_3842	SO3842	conserved hypothetical protein (NCBI ptt file)		
139	3993100	3995184	+	202930		SO_3844	SO3844	peptidase, M13 family (NCBI ptt file)		
139	3995395	3996180	+	202932		SO_3846	SO3846	conserved hypothetical protein (NCBI ptt file)		
139	3996385	3996792	+	202933		SO_3847	SO3847	conserved hypothetical protein (NCBI ptt file)		
139	3996838	3997338	+	202934		SO_3848	SO3848	hypothetical protein (NCBI ptt file)		
139	3997691	3998233	+	202935		SO_3849	SO3849	conserved domain protein (NCBI ptt file)		
139	3998316	3998474	+	202936		SO_3850	SO3850	hypothetical protein (NCBI ptt file)		
139	3998475	3998621	+	202937		SO_3851	SO3851	hypothetical protein (NCBI ptt file)		
139	3998717	3999181	+	202938		SO_3852	SO3852	conserved hypothetical protein (NCBI ptt file)	b2124	yehS
139	3999307	3999411	-	202939		SO_3853	SO3853	hypothetical protein (NCBI ptt file)		
139	3999523	4000446	+	202940		SO_3854	SO3854	ISSod12, transposase (NCBI ptt file)		
139	4000788	4002476	+	202941	sfcA	SO_3855	SO3855	malate oxidoreductase (NCBI ptt file)	b1479	maeA
139	4002550	4002984	-	202942		SO_3856	SO3856	hypothetical protein (NCBI ptt file)		
139	4003008	4003535	-	202943		SO_3857	SO3857	PAP2 family protein (NCBI ptt file)		
139	4003654	4004856	-	202944		SO_3858	SO3858	ISSod4, transposase (NCBI ptt file)		
139	4004991	4006886	+	202945		SO_3859	SO3859	cyclic nucleotide phosphodiesterase, putative (NCBI ptt file)		
139	4006888	4007685	-	202946		SO_3860	SO3860	conserved hypothetical protein (NCBI ptt file)		
139	4007847	4009028	+	202947		SO_3861	SO3861	iron-sulfur cluster-binding protein (NCBI ptt file)		
139	4009048	4009827	-	202948	modE	SO_3862	SO3862	molybdenum transport regulatory protein ModE (NCBI ptt file)	b0761	modE
139	4010051	4010815	+	202949	modA	SO_3863	SO3863	molybdenum ABC transporter, periplasmic molybdenum-binding protein (NCBI ptt file)	b0763	modA
139	4010815	4011552	+	202950	modB	SO_3864	SO3864	molybdenum ABC transporter, permease protein (NCBI ptt file)	b0764	modB
139	4011546	4012631	+	202951	modC	SO_3865	SO3865	molybdenum ABC transporter, ATP-binding protein (NCBI ptt file)	b0765	modC
139	4013115	4014221	+	202952		SO_3866	SO3866	site-specific recombinase, phage integrase family (NCBI ptt file)		
139	4014236	4014463	-	202953		SO_3867	SO3867	transcriptional regulator, Cro/CI family (NCBI ptt file)		
139	4014629	4014862	+	202954		SO_3868	SO3868	conserved hypothetical protein (NCBI ptt file)		
139	4014911	4015957	+	202955		SO_3869	SO3869	hypothetical protein (NCBI ptt file)		
139	4016377	4017015	-	202956		SO_3870	SO3870	disulfide bond formation protein (NCBI ptt file)		
139	4017027	4017638	-	202957		SO_3871	SO3871	thiol:disulfide interchange protein, DsbA family (NCBI ptt file)		
139	4018056	4019846	+	202958		SO_3872	SO3872	arylsulfate sulfotransferase (NCBI ptt file)		
139	4019900	4020655	+	202959		SO_3873	SO3873	hypothetical protein (NCBI ptt file)		
139	4021219	4022190	+	202960		SO_3874	SO3874	transcriptional regulator, LysR family (NCBI ptt file)		
139	4023610	4024812	+	202961		SO_3876	SO3876	ISSod4, transposase (NCBI ptt file)		
139	4025060	4025458	+	202962		SO_3877	SO3877	hypothetical protein (NCBI ptt file)		
139	4025510	4026715	+	202963		SO_3878	SO3878	ISSod5, transposase (NCBI ptt file)		
139	4026930	4027202	+	202964		SO_3879	SO3879	hypothetical protein (NCBI ptt file)		
139	4027300	4028340	+	202965		SO_3880	SO3880	ISSod13, transposase (NCBI ptt file)		
139	4028451	4028708	+	202966		SO_3881	SO3881	hypothetical protein (NCBI ptt file)		
139	4028761	4029963	+	202967		SO_3882	SO3882	ISSod4, transposase (NCBI ptt file)		
139	4030058	4030468	+	202968		SO_3883	SO3883	hypothetical protein (NCBI ptt file)		
139	4030637	4031569	+	202969		SO_3884	SO3884	site-specific recombinase, phage integrase family (NCBI ptt file)		
139	4031563	4033605	+	202970		SO_3885	SO3885	ATPase, AAA family (NCBI ptt file)		
139	4033628	4034095	+	202971		SO_3886	SO3886	hypothetical protein (NCBI ptt file)		
139	4034177	4034581	+	202972		SO_3887	SO3887	conserved hypothetical protein (NCBI ptt file)		
139	4034712	4035044	+	202973		SO_3888	SO3888	conserved hypothetical protein (NCBI ptt file)	b2080	yegP
139	4035586	4037175	-	202975		SO_3890	SO3890	methyl-accepting chemotaxis protein (NCBI ptt file)		
139	4037742	4038257	-	202977		SO_3892	SO3892	hypothetical protein (NCBI ptt file)		
139	4038523	4040154	+	202979		SO_3894	SO3894	sensor histidine kinase (NCBI ptt file)		
139	4040229	4041032	-	202980		SO_3895	SO3895	HesA/MoeB/ThiF family protein (NCBI ptt file)	b2812	ygdL
139	4042055	4043164	+	202981		SO_3896	SO3896	outer membrane porin, putative (NCBI ptt file)		
139	4043363	4045639	-	202982	parC	SO_3897	SO3897	DNA topoisomerase IV, A subunit (NCBI ptt file)	b3019	parC
139	4045632	4046807	-	202983		SO_3898	SO3898	L-sorbosone dehydrogenase, putative (NCBI ptt file)		
139	4046861	4048747	-	202984	parE	SO_3899	SO3899	DNA topoisomerase IV, B subunit (NCBI ptt file)	b3030	parE
139	4048804	4049379	-	202985		SO_3900	SO3900	conserved hypothetical protein (NCBI ptt file)	b3031	yqiA
139	4049406	4050242	-	202986	icc	SO_3901	SO3901	lacZ expression regulator (NCBI ptt file)	b3032	cpdA
139	4050258	4050698	-	202987		SO_3902	SO3902	conserved hypothetical protein (NCBI ptt file)	b3033	yqiB
139	4050712	4051314	-	202988		SO_3903	SO3903	MutT/nudix family protein (NCBI ptt file)	b3034	nudF
139	4051556	4052863	+	202989	tolC	SO_3904	SO3904	outer membrane protein TolC (NCBI ptt file)	b3035	tolC
139	4052946	4053641	-	202990		SO_3905	SO3905	conserved hypothetical protein (NCBI ptt file)		
139	4053686	4054654	-	202991		SO_3906	SO3906	conserved hypothetical protein (NCBI ptt file)		
139	4054666	4055148	-	202992		SO_3907	SO3907	conserved hypothetical protein (NCBI ptt file)		
139	4055183	4055920	+	202993		SO_3908	SO3908	enoyl-CoA hydratase/isomerase family protein (NCBI ptt file)		
139	4056057	4056257	-	202994		SO_3909	SO3909	conserved hypothetical protein (NCBI ptt file)		
139	4056403	4056696	-	202995		SO_3910	SO3910	hypothetical protein (NCBI ptt file)		
139	4056739	4056915	-	202996		SO_3911	SO3911	hypothetical protein (NCBI ptt file)		
139	4056905	4057912	-	202997		SO_3912	SO3912	TIM-barrel protein, yjbN family (NCBI ptt file)	b4049	dusA
139	4058143	4058817	-	202998		SO_3913	SO3913	conserved hypothetical protein (NCBI ptt file)	b0804	ybiX
139	4058893	4061085	-	202999		SO_3914	SO3914	TonB-dependent receptor, putative (NCBI ptt file)	b0805	fiu
139	4061643	4062107	+	203000		SO_3915	SO3915	conserved hypothetical protein (NCBI ptt file)		
139	4062285	4063361	-	203001	alr	SO_3916	SO3916	alanine racemase, biosynthetic (NCBI ptt file)	b4053	alr
139	4063438	4064844	-	203002	dnaB	SO_3917	SO3917	replicative DNA helicase (NCBI ptt file)	b4052	dnaB
139	4064970	4067168	+	203003		SO_3918	SO3918	conserved hypothetical protein (NCBI ptt file)		
139	4067806	4069038	+	203005	hydA	SO_3920	SO3920	periplasmic Fe hydrogenase, large subunit (NCBI ptt file)		
139	4069051	4069371	+	203006	hydB	SO_3921	SO3921	periplasmic Fe hydrogenase, small subunit (NCBI ptt file)		
139	4069385	4070068	+	203007		SO_3922	SO3922	formate dehydrogenase, putative (NCBI ptt file)		
139	4070138	4071577	+	203008		SO_3923	SO3923	thiH protein, putative (NCBI ptt file)		
139	4071578	4072219	+	203009		SO_3924	SO3924	hypothetical protein (NCBI ptt file)		
139	4072216	4073295	+	203010		SO_3925	SO3925	biotin synthase family protein (NCBI ptt file)		
139	4073336	4074520	+	203011		SO_3926	SO3926	GTP-binding protein (NCBI ptt file)		
139	4074680	4075132	-	203012	rplI	SO_3927	SO3927	ribosomal protein L9 (NCBI ptt file)	b4203	rplI
139	4075169	4075396	-	203013	rpsR	SO_3928	SO3928	ribosomal protein S18 (NCBI ptt file)	b4202	rpsR
139	4075408	4075713	-	203014	priB	SO_3929	SO3929	primosomal replication protein n (NCBI ptt file)	b4201	priB
139	4075722	4076117	-	203015	rpsF	SO_3930	SO3930	ribosomal protein S6 (NCBI ptt file)	b4200	rpsF
139	4076330	4077073	+	203016		SO_3931	SO3931	conserved hypothetical protein (NCBI ptt file)	b1722	ydiY
139	4077285	4078709	+	203018		SO_3933	SO3933	membrane protein, putative (NCBI ptt file)		
139	4078781	4079521	-	203019		SO_3934	SO3934	RNA methyltransferase, TrmH family, group 3 (NCBI ptt file)	b4180	rlmB
139	4079522	4081948	-	203020	vacB	SO_3935	SO3935	ribonuclease R (NCBI ptt file)	b4179	rnr
139	4081989	4082609	-	203021	motX	SO_3936	SO3936	sodium-type flagellar protein MotX (NCBI ptt file)		
139	4082753	4084048	-	203022	purA	SO_3937	SO3937	adenylosuccinate synthetase (NCBI ptt file)	b4177	purA
139	4084115	4084303	-	203023		SO_3938	SO3938	conserved hypothetical protein (NCBI ptt file)	b4176	yjeT
139	4084417	4084809	-	203024	rpsI	SO_3939	SO3939	ribosomal protein S9 (NCBI ptt file)	b3230	rpsI
139	4084824	4085252	-	203025	rplM	SO_3940	SO3940	ribosomal protein L13 (NCBI ptt file)	b3231	rplM
139	4085549	4086661	-	203026		SO_3941	SO3941	conserved hypothetical protein (NCBI ptt file)	b3232	yhcM
139	4087110	4088462	+	203027		SO_3942	SO3942	serine protease, HtrA/DegQ/DegS family (NCBI ptt file)	b3234	degQ
139	4088588	4089670	+	203028	degS	SO_3943	SO3943	protease DegS (NCBI ptt file)	b3235	degS
139	4089786	4090988	-	203029		SO_3944	SO3944	ISSod4, transposase (NCBI ptt file)		
139	4091682	4092716	-	203030		SO_3945	SO3945	transposase, IS110 family (NCBI ptt file)		
139	4093440	4094699	-	203032	murA	SO_3948	SO3948	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (NCBI ptt file)	b3189	murA
139	4094712	4094963	-	203033		SO_3949	SO3949	BolA/YrbA family protein (NCBI ptt file)	b3190	yrbA
139	4094980	4095264	-	203034		SO_3950	SO3950	SpoIIAA family protein (NCBI ptt file)	b3191	yrbB
139	4095270	4095923	-	203035		SO_3951	SO3951	conserved hypothetical protein (NCBI ptt file)	b3192	yrbC
139	4095935	4096408	-	203036		SO_3952	SO3952	mce-related protein (NCBI ptt file)	b3193	yrbD
139	4096465	4097250	-	203037		SO_3953	SO3953	conserved hypothetical protein TIGR00056 (NCBI ptt file)	b3194	yrbE
139	4097247	4098065	-	203038		SO_3954	SO3954	ABC transporter, ATP-binding protein, putative (NCBI ptt file)	b3195	yrbF
139	4098645	4099622	+	203040		SO_3956	SO3956	carbohydrate isomerase, KpsF/GutQ family (NCBI ptt file)	b3197	kdsD
139	4099622	4100173	+	203041		SO_3957	SO3957	conserved hypothetical protein (NCBI ptt file)	b3198	kdsC
139	4100170	4100730	+	203042		SO_3958	SO3958	conserved hypothetical protein (NCBI ptt file)	b3199	yrbK
139	4100717	4101268	+	203043		SO_3959	SO3959	conserved hypothetical protein (NCBI ptt file)	b3200	lptA
139	4101265	4101996	+	203044		SO_3960	SO3960	ABC transporter, ATP-binding protein (NCBI ptt file)	b3201	lptB
139	4102103	4103578	+	203045	rpoN	SO_3961	SO3961	RNA polymerase sigma-54 factor (NCBI ptt file)	b3202	rpoN
139	4103607	4103894	+	203046	yfiA-3	SO_3962	SO3962	ribosomal subunit interface protein (NCBI ptt file)	b3203	hpf
139	4103897	4104340	+	203047	ptsN	SO_3963	SO3963	nitrogen regulatory IIA protein (NCBI ptt file)	b3204	ptsN
139	4104337	4105191	+	203048		SO_3964	SO3964	conserved hypothetical protein (NCBI ptt file)	b3205	yhbJ
139	4105178	4105453	+	203049	ptsO	SO_3965	SO3965	phosphocarrier protein NPR (NCBI ptt file)	b3206	npr
139	4105650	4107014	+	203050	mgtE-2	SO_3966	SO3966	magnesium transporter (NCBI ptt file)		
139	4107097	4107870	-	203051		SO_3967	SO3967	molybdenum ABC transporter, periplasmic molybdenum-binding protein, putative (NCBI ptt file)		
139	4108149	4108835	-	203053		SO_3969	SO3969	OmpA family protein (NCBI ptt file)	b3552	yiaD
139	4109505	4109738	+	203056		SO_3972	SO3972	hypothetical transposase (NCBI ptt file)		
139	4110385	4111242	-	203057		SO_3973	SO3973	RIO1/ZK632.3/MJ0444 family, putative (NCBI ptt file)		
139	4111729	4112277	+	203058		SO_3974	SO3974	conserved domain protein (NCBI ptt file)		
139	4112300	4113094	-	203059		SO_3975	SO3975	conserved hypothetical protein (NCBI ptt file)		
139	4113629	4114408	+	203060		SO_3976	SO3976	GAF domain protein (NCBI ptt file)		
139	4114642	4115562	+	203062		SO_3978	SO3978	hypothetical EAL and a GGDEF domain protein (NCBI ptt file)		
139	4115895	4116038	+	203063		SO_3979	SO3979	conserved domain protein (NCBI ptt file)		
139	4116204	4117607	-	203064		SO_3980	SO3980	cytochrome c552 nitrite reductase (NCBI ptt file)	b4070	nrfA
139	4117886	4119643	+	203065	narQ	SO_3981	SO3981	nitrate/nitrite sensor protein NarQ (NCBI ptt file)	b2469	narQ
139	4119636	4120265	+	203066	narP	SO_3982	SO3982	DNA-binding nitrate/nitrite response regulator (NCBI ptt file)	b2193	narP
139	4120355	4120729	-	203067		SO_3983	SO3983	conserved hypothetical protein (NCBI ptt file)	b0119	yacL
139	4120909	4121874	+	203068		SO_3984	SO3984	magnesium transporter, putative (NCBI ptt file)	b1342	ydaN
139	4121943	4123058	-	203069		SO_3985	SO3985	conserved hypothetical protein (NCBI ptt file)		
139	4123060	4124415	-	203070	lysC	SO_3986	SO3986	aspartokinase III, lysine-sensitive (NCBI ptt file)	b4024	lysC
139	4124984	4125418	-	203071		SO_3987	SO3987	conserved hypothetical protein (NCBI ptt file)		
139	4126001	4126717	+	203072	arcA	SO_3988	SO3988	aerobic respiration control protein ArcA (NCBI ptt file)	b4401	arcA
139	4127030	4129321	-	203074		SO_3990	SO3990	dipeptidyl peptidase IV (NCBI ptt file)		
139	4129619	4130596	+	203075	fbp	SO_3991	SO3991	fructose-1,6-bisphosphatase (NCBI ptt file)	b4232	fbp
139	4131225	4132292	-	203077		SO_3993	SO3993	hypothetical protein (NCBI ptt file)		
139	4132274	4133293	-	203078		SO_3994	SO3994	hypothetical protein (NCBI ptt file)		
139	4134058	4134627	-	203080		SO_3996	SO3996	hypothetical protein (NCBI ptt file)		
139	4135154	4135642	+	203081		SO_3997	SO3997	conserved hypothetical protein TIGR00645 (NCBI ptt file)	b3002	yqhA
139	4135773	4136705	-	203083		SO_3999	SO3999	sensor histidine kinase (NCBI ptt file)		
139	4136781	4137995	+	203084		SO_4000	SO4000	ISSod3, transposase (NCBI ptt file)		
139	4137990	4138679	-	203085		SO_4001	SO4001	chemotaxis protein CheY/response regulator receiver domain protein (NCBI ptt file)		
139	4138683	4143752	-	203086		SO_4002	SO4002	sensory transduction histidine kinase (NCBI ptt file)		
139	4143980	4145053	+	203087		SO_4003	SO4003	response regulator (NCBI ptt file)		
139	4145298	4146524	-	203088		SO_4004	SO4004	proton/glutamate symporter, putative (NCBI ptt file)		
139	4146915	4147787	-	203089		SO_4005	SO4005	hypothetical protein (NCBI ptt file)		
139	4147775	4148998	-	203090		SO_4006	SO4006	hypothetical protein (NCBI ptt file)		
139	4149038	4149700	-	203091		SO_4007	SO4007	hypothetical protein (NCBI ptt file)		
139	4149700	4153350	-	203092		SO_4008	SO4008	hypothetical protein (NCBI ptt file)		
139	4153665	4153808	+	203094		SO_4010	SO4010	hypothetical protein (NCBI ptt file)		
139	4153892	4154593	-	203095		SO_4011	SO4011	conserved hypothetical protein (NCBI ptt file)		
139	4154724	4155002	-	203096		SO_4012	SO4012	hypothetical protein (NCBI ptt file)		
139	4155073	4156896	-	203097		SO_4013	SO4013	hypothetical protein (NCBI ptt file)		
139	4157011	4160082	-	203098		SO_4014	SO4014	AcrB/AcrD/AcrF family protein (NCBI ptt file)		
139	4160082	4161389	-	203099		SO_4015	SO4015	conserved hypothetical protein (NCBI ptt file)		
139	4161663	4163006	-	203100		SO_4016	SO4016	conserved hypothetical protein (NCBI ptt file)		
139	4163355	4164788	+	203101		SO_4017	SO4017	transglycosylase, Slt family (NCBI ptt file)		
139	4165038	4166408	-	203102		SO_4018	SO4018	hypothetical protein (NCBI ptt file)		
139	4166778	4169501	+	203103		SO_4019	SO4019	hypothetical protein (NCBI ptt file)		
139	4169519	4170484	-	203104		SO_4020	SO4020	transcriptional regulator, LysR family (NCBI ptt file)	b3711	yidZ
139	4170459	4171649	-	203105		SO_4021	SO4021	transporter, putative (NCBI ptt file)	b3710	mdtL
139	4171868	4174699	-	203106		SO_4022	SO4022	peptidase, M16 family (NCBI ptt file)	b1494	pqqL
139	4176035	4177237	+	203108		SO_4024	SO4024	ISSod4, transposase (NCBI ptt file)		
139	4177259	4181701	+	203109		SO_4025	SO4025	OmpA-like transmembrane domain protein (NCBI ptt file)		
139	4181751	4181912	-	203110		SO_4026	SO4026	hypothetical protein (NCBI ptt file)		
139	4181894	4182298	-	203111		SO_4027	SO4027	hypothetical protein (NCBI ptt file)		
139	4182420	4183136	-	203112	ssb	SO_4028	SO4028	single-strand binding protein (NCBI ptt file)		
139	4183245	4184612	-	203113		SO_4029	SO4029	transporter, putative (NCBI ptt file)	b0427	yajR
139	4185007	4187859	+	203114	uvrA	SO_4030	SO4030	excinuclease ABC, A subunit (NCBI ptt file)	b4058	uvrA
139	4187937	4188275	+	203115		SO_4031	SO4031	hypothetical protein (NCBI ptt file)		
139	4188337	4189380	+	203116		SO_4032	SO4032	conserved hypothetical protein (NCBI ptt file)		
139	4189577	4191448	+	203118	deaD	SO_4034	SO4034	ATP-dependent RNA helicase DeaD (NCBI ptt file)	b3162	deaD
139	4191635	4191994	+	203119		SO_4035	SO4035	hypothetical protein (NCBI ptt file)		
139	4192136	4192666	+	203120		SO_4036	SO4036	hypothetical protein (NCBI ptt file)		
139	4192617	4193150	+	203121		SO_4037	SO4037	hypothetical protein (NCBI ptt file)		
139	4193325	4193837	+	203122		SO_4038	SO4038	hypothetical protein (NCBI ptt file)		
139	4193894	4194502	-	203123		SO_4039	SO4039	hydrolase, haloacid dehalogenase-like family (NCBI ptt file)		
139	4194526	4195575	-	203124		SO_4040	SO4040	integral membrane domain protein (NCBI ptt file)	b3184	yhbE
139	4195819	4196643	+	203126		SO_4042	SO4042	hydratase/decarboxylase family protein (NCBI ptt file)	b0350	mhpD
139	4196803	4197912	+	203127		SO_4043	SO4043	TonB domain protein (NCBI ptt file)		
139	4197920	4198339	-	203128		SO_4044	SO4044	hypothetical protein (NCBI ptt file)		
139	4199020	4199391	+	203129		SO_4045	SO4045	hypothetical protein (NCBI ptt file)		
139	4199537	4200043	+	203130		SO_4046	SO4046	hypothetical protein (NCBI ptt file)		
139	4200769	4201824	-	203131		SO_4047	SO4047	cytochrome c family protein (NCBI ptt file)		
139	4201835	4202461	-	203132		SO_4048	SO4048	cytochrome c family protein (NCBI ptt file)		
139	4202933	4203961	-	203134		SO_4050	SO4050	conserved hypothetical protein (NCBI ptt file)		
139	4203978	4205051	-	203135		SO_4051	SO4051	HlyD family secretion protein (NCBI ptt file)	b4082	mdtN
139	4205060	4205533	-	203136		SO_4052	SO4052	transcriptional regulator, MarR family (NCBI ptt file)	b1642	slyA
139	4205753	4207657	+	203137		SO_4053	SO4053	methyl-accepting chemotaxis protein (NCBI ptt file)		
139	4207706	4208599	-	203138	metF	SO_4054	SO4054	5,10-methylenetetrahydrofolate reductase (NCBI ptt file)	b3941	metF
139	4208836	4211229	-	203139	metL	SO_4055	SO4055	aspartokinase II/homoserine dehydrogenase, methionine-sensitive (NCBI ptt file)	b3940	metL
139	4211241	4212422	-	203140	metB	SO_4056	SO4056	cystathionine gamma-synthase (NCBI ptt file)	b3939	metB
139	4212626	4212940	+	203141	metJ	SO_4057	SO4057	met repressor (NCBI ptt file)	b3938	metJ
139	4213037	4213780	+	203142		SO_4058	SO4058	conserved hypothetical protein (NCBI ptt file)		
139	4213932	4214876	-	203144	psrC	SO_4060	SO4060	polysulfide reductase, subunit C (NCBI ptt file)		
139	4214879	4215445	-	203145	psrB	SO_4061	SO4061	polysulfide reductase, subunit B (NCBI ptt file)	b4072	nrfC
139	4215458	4217740	-	203146	psrA	SO_4062	SO4062	polysulfide reductase, subunit A (NCBI ptt file)		
139	4218385	4219182	-	203148		SO_4064	SO4064	mcbg protein, putative (NCBI ptt file)		
139	4219693	4220796	+	203150		SO_4066	SO4066	phosphoribosylaminoimidazole-succinocarboxamide synthase, putative (NCBI ptt file)		
139	4221444	4223552	+	203152		SO_4068	SO4068	hypothetical protein (NCBI ptt file)		
139	4224037	4224822	-	203153		SO_4069	SO4069	conserved hypothetical protein (NCBI ptt file)		
139	4225087	4225800	-	203154		SO_4070	SO4070	conserved hypothetical protein (NCBI ptt file)	b2922	yggE
139	4225975	4226100	-	203155		SO_4071	SO4071	hypothetical protein (NCBI ptt file)		
139	4226192	4227637	+	203156	yliG	SO_4072	SO4072	MiaB-like putative RNA modifying enzyme YliG (NCBI ptt file)	b0835	yliG
139	4228100	4228348	-	203157		SO_4073	SO4073	conserved hypothetical protein (NCBI ptt file)		
139	4228730	4229467	+	203159		SO_4075	SO4075	hypothetical protein (NCBI ptt file)		
139	4229648	4231774	+	203161		SO_4077	SO4077	TonB-dependent receptor, putative (NCBI ptt file)		
139	4231892	4233235	-	203162	pmbA	SO_4078	SO4078	pmba protein (NCBI ptt file)	b4235	pmbA
139	4233397	4233930	+	203163		SO_4079	SO4079	conserved hypothetical protein (NCBI ptt file)	b4234	yjgA
139	4233959	4236439	+	203164		SO_4080	SO4080	conserved hypothetical protein (NCBI ptt file)		
139	4236494	4237825	-	203165		SO_4081	SO4081	amino acid permease (NCBI ptt file)	b2014	yeeF
139	4238538	4240637	+	203169	chiA	SO_4085	SO4085	chitinase A (NCBI ptt file)		
139	4240797	4241933	-	203171		SO_4087	SO4087	conserved hypothetical protein (NCBI ptt file)		
139	4241935	4243242	-	203172		SO_4088	SO4088	conserved hypothetical protein (NCBI ptt file)		
139	4243248	4244222	-	203173		SO_4089	SO4089	HlyD family secretion protein (NCBI ptt file)	b3487	yhiI
139	4244212	4245633	-	203174		SO_4090	SO4090	outer membrane efflux protein (NCBI ptt file)		
139	4245767	4247215	-	203175	tldD	SO_4091	SO4091	tldD protein (NCBI ptt file)	b3244	tldD
139	4247355	4248203	-	203176		SO_4092	SO4092	hydrolase, carbon-nitrogen family (NCBI ptt file)	b0219	yafV
139	4248127	4252299	-	203177		SO_4093	SO4093	conserved hypothetical protein (NCBI ptt file)		
139	4252299	4253765	-	203178	cafA	SO_4094	SO4094	ribonuclease G (NCBI ptt file)	b3247	rng
139	4253941	4254525	-	203179	maf	SO_4095	SO4095	maf protein (NCBI ptt file)	b3248	yhdE
139	4254528	4255016	-	203180	mreD	SO_4096	SO4096	rod shape-determining protein MreD (NCBI ptt file)	b3249	mreD
